dealer_pct_change,average_player_pct_change,rounds_played,players,half_pay_on
0.072550,-0.145100,4000,5,4
0.029450,-0.098167,5000,3,-1
0.029350,-0.048917,3000,6,7
0.143350,-0.204786,4000,7,9
0.003950,-0.039500,6000,1,2
0.025500,-0.085000,3000,3,6
0.111800,-0.159714,5000,7,5
0.055000,-0.183333,6000,3,3
0.022800,-0.228000,6000,1,8
0.018900,-0.063000,7000,3,1
0.042050,-0.105125,4000,4,3
0.035550,-0.088875,5000,4,1
0.040450,-0.202250,5000,2,7
0.045200,-0.090400,5000,5,3
0.004350,-0.043500,5000,1,1
0.090300,-0.129000,4000,7,4
0.029900,-0.042714,4000,7,1
0.016200,-0.040500,4000,4,-1
0.002700,-0.013500,4000,2,2
0.086050,-0.122929,3000,7,7
0.059100,-0.098500,5000,6,0
0.023300,-0.038833,3000,6,5
0.056650,-0.141625,4000,4,7
0.054650,-0.182167,5000,3,9
0.000750,-0.007500,7000,1,-1
-0.002500,0.012500,7000,2,1
0.089850,-0.149750,4000,6,8
0.135250,-0.225417,5000,6,9
0.023050,-0.115250,5000,2,4
0.073650,-0.184125,4000,4,9
0.023800,-0.079333,5000,3,2
0.000950,-0.002375,5000,4,5
-0.045900,0.065571,4000,7,2
0.000800,-0.002667,4000,3,0
0.063350,-0.211167,6000,3,8
0.088850,-0.126929,4000,7,0
0.020550,-0.205500,7000,1,4
0.008300,-0.083000,5000,1,5
0.048150,-0.080250,4000,6,4
0.111900,-0.223800,4000,5,9
0.053500,-0.178333,5000,3,7
0.006200,-0.062000,6000,1,0
0.049750,-0.082917,4000,6,6
0.057400,-0.095667,5000,6,3
0.043950,-0.219750,4000,2,5
0.050850,-0.254250,6000,2,7
0.086600,-0.123714,4000,7,6
0.077250,-0.154500,5000,5,4
0.038350,-0.383500,6000,1,9
0.100750,-0.251875,5000,4,8
0.052600,-0.105200,6000,5,3
0.057350,-0.114700,5000,5,1
0.058950,-0.294750,9000,2,9
-0.005450,0.027250,4000,2,3
0.104850,-0.209700,5000,5,8
0.058950,-0.147375,5000,4,4
0.019450,-0.027786,5000,7,-1
0.001350,-0.003375,5000,4,0
0.092400,-0.231000,6000,4,6
0.070200,-0.175500,5000,4,7
0.067550,-0.135100,4000,5,5
0.043900,-0.087800,4000,5,6
0.039350,-0.098375,6000,4,1
0.003950,-0.039500,6000,1,1
0.061450,-0.204833,7000,3,3
0.005050,-0.050500,7000,1,2
0.046150,-0.230750,7000,2,8
0.026100,-0.087000,8000,3,1
0.037750,-0.188750,6000,2,4
0.023000,-0.230000,6000,1,6
-0.008700,0.043500,5000,2,0
0.037000,-0.061667,4000,6,5
0.004250,-0.010625,6000,4,0
0.061150,-0.101917,4000,6,7
-0.028000,0.140000,4000,2,-1
0.051750,-0.103500,5000,5,0
0.105900,-0.151286,5000,7,4
0.040800,-0.136000,5000,3,5
0.043850,-0.146167,5000,3,4
0.001900,-0.019000,4000,1,3
0.046250,-0.066071,4000,7,3
0.036550,-0.121833,6000,3,-1
